date,ticker,actual,forecast
2023-05-02,BA,149.80972,149.79625
2023-05-03,BA,149.61821,149.67131
2023-05-04,BA,148.92867,149.49193
2023-05-05,BA,149.42668,148.92375
2023-05-08,BA,148.72757,149.26595
2023-05-09,BA,147.20485,148.58684
2023-05-10,BA,147.51132,147.07872
2023-05-11,BA,147.85608,147.31285
2023-05-12,BA,149.35963,147.6775
2023-05-15,BA,149.4075,149.18407
2023-05-16,BA,149.14894,149.25964
2023-05-17,BA,148.51688,149.01747
2023-05-18,BA,146.07478,148.38405
2023-05-19,BA,146.68773,145.89621
2023-05-22,BA,142.84743,146.44624
2023-05-23,BA,141.30556,142.61699
2023-05-24,BA,140.13718,140.92401
2023-05-25,BA,139.23697,139.7916
2023-05-26,BA,139.24654,138.88841
2023-05-30,BA,137.12048,138.90482
2023-05-31,BA,136.46928,136.80656
2023-06-01,BA,137.8675,136.1793
2023-06-02,BA,140.31915,137.60799
2023-06-05,BA,139.7637,140.06557
2023-06-06,BA,138.37506,139.5519
2023-06-07,BA,138.67192,138.11403
2023-06-08,BA,140.24252,138.4381
2023-06-09,BA,140.35745,140.04869
2023-06-12,BA,139.25612,140.15404
2023-06-13,BA,138.92094,139.07368
2023-06-14,BA,140.22337,138.70213
2023-06-15,BA,142.16747,140.07591
2023-06-16,BA,143.21132,142.031
2023-06-20,BA,141.88976,143.03413
2023-06-21,BA,143.11559,141.69273
2023-06-22,BA,143.60399,142.89958
2023-06-23,BA,142.17702,143.42372
2023-06-26,BA,142.3207,141.99574
2023-06-27,BA,143.671,142.10745
2023-06-28,BA,143.6423,143.50096
2023-06-29,BA,143.05809,143.48036
2023-06-30,BA,145.31822,142.88261
2023-07-03,BA,146.04605,145.23543
2023-07-05,BA,145.79707,145.94466
2023-07-06,BA,145.55766,145.70605
2023-07-07,BA,142.50267,145.4557
2023-07-10,BA,142.56012,142.43074
2023-07-11,BA,141.81311,142.418
2023-07-12,BA,142.55054,141.65382
2023-07-13,BA,142.6463,142.38597
2023-07-14,BA,143.69972,142.49428
2023-07-17,BA,142.6846,143.56801
2023-07-18,BA,142.95276,142.55388
2023-07-19,BA,143.92958,142.91655
2023-07-20,BA,145.09665,143.78008
2023-07-21,BA,147.38063,144.94525
2023-07-24,BA,147.85286,147.35323
2023-07-25,BA,148.19978,147.8341
2023-07-26,BA,148.35402,148.15828
2023-07-27,BA,146.5904,148.32198
2023-07-28,BA,150.73438,146.55907
2023-07-31,BA,150.62837,150.71117
2023-08-01,BA,150.58017,150.57524
2023-08-02,BA,150.90784,150.49199
2023-08-03,BA,151.30296,150.80592
2023-08-04,BA,149.64537,151.18602
2023-08-07,BA,151.22586,149.5547
2023-08-08,BA,151.3897,151.05714
2023-08-09,BA,151.19696,151.24454
2023-08-10,BA,150.44527,151.05493
2023-08-11,BA,151.32225,150.30846
2023-08-14,BA,150.13684,151.14583
2023-08-15,BA,149.17317,149.99397
2023-08-16,BA,147.65051,149.02017
2023-08-17,BA,146.5904,147.498
2023-08-18,BA,147.00479,146.39363
2023-08-21,BA,146.26276,146.74492
2023-08-22,BA,146.32056,146.0177
2023-08-23,BA,147.68904,146.02399
2023-08-24,BA,147.00479,147.41502
2023-08-25,BA,147.9685,146.77812
2023-08-28,BA,148.19978,147.69676
2023-08-29,BA,148.28654,147.94342
2023-08-30,BA,148.45036,147.998
2023-08-31,BA,148.73947,148.20436
2023-09-01,BA,148.90332,148.49849
2023-09-05,BA,146.90843,148.66148
2023-09-06,BA,146.61931,146.64008
2023-09-07,BA,148.0167,146.25404
2023-09-08,BA,147.38063,147.73523
2023-09-11,BA,149.1346,147.09927
2023-09-12,BA,146.5133,148.88394
2023-09-13,BA,147.53485,146.26245
2023-09-14,BA,149.15388,147.21916
2023-09-15,BA,147.90106,148.9273
2023-09-18,BA,148.46,147.69865
2023-09-19,BA,148.02634,148.21669
2023-09-20,BA,147.90106,147.74797
2023-09-21,BA,146.61931,147.71227
2023-09-22,BA,146.07964,146.35173
2023-09-25,BA,145.19304,145.7546
2023-09-26,BA,143.90166,144.73369
2023-09-27,BA,141.99348,143.4079
2023-09-28,BA,141.02977,141.50252
2023-09-29,BA,140.5672,140.57689
2023-10-02,BA,139.9215,140.15256
2023-10-03,BA,140.21062,139.5386
2023-10-04,BA,140.67322,139.93303
2023-10-05,BA,138.58197,140.38457
2023-10-06,BA,138.86143,138.33221
2023-10-09,BA,138.1579,138.58795
2023-10-10,BA,139.52638,137.89836
2023-10-11,BA,137.81097,139.33348
2023-10-12,BA,138.11937,137.65414
2023-10-13,BA,139.43965,137.87404
2023-10-16,BA,140.76958,139.21297
2023-10-17,BA,140.95267,140.63632
2023-10-18,BA,144.58588,140.76491
2023-10-19,BA,143.77223,144.3002
2023-10-20,BA,143.57826,143.6158
2023-10-23,BA,143.67525,143.40285
2023-10-24,BA,145.37238,143.48817
2023-10-25,BA,146.05124,145.22227
2023-10-26,BA,145.2754,145.86903
2023-10-27,BA,142.71513,145.09541
2023-10-30,BA,144.7517,142.51912
2023-10-31,BA,145.49846,144.54622
2023-11-01,BA,145.09114,145.3228
2023-11-02,BA,146.86586,144.92331
2023-11-03,BA,145.53726,146.67958
2023-11-06,BA,146.38097,145.39749
2023-11-07,BA,146.04153,146.20705
2023-11-08,BA,145.47905,145.88344
2023-11-09,BA,145.80879,145.32191
2023-11-10,BA,146.83679,145.63345
2023-11-13,BA,147.85507,146.6764
2023-11-14,BA,147.52531,147.72017
2023-11-15,BA,146.84648,147.39978
2023-11-16,BA,148.2139,146.69757
2023-11-17,BA,146.50705,148.06487
2023-11-20,BA,145.73122,146.40941
2023-11-21,BA,145.09114,145.56352
2023-11-22,BA,146.45857,144.88712
2023-11-24,BA,146.80768,146.29079
2023-11-27,BA,146.67192,146.67302
2023-11-28,BA,147.6902,146.52464
2023-11-29,BA,146.56525,147.58214
2023-11-30,BA,148.88304,146.45026
2023-12-01,BA,148.04903,148.76945
2023-12-04,BA,147.46715,147.99371
2023-12-05,BA,142.32722,147.34492
2023-12-06,BA,142.22054,141.98512
2023-12-07,BA,142.07507,141.6887
2023-12-08,BA,140.76585,141.66316
2023-12-11,BA,141.41562,140.35269
2023-12-12,BA,141.532,140.98409
2023-12-13,BA,144.09225,141.13539
2023-12-14,BA,140.29065,143.75691
2023-12-15,BA,139.6118,139.98546
2023-12-18,BA,141.75504,139.23927
2023-12-19,BA,141.75504,141.49345
2023-12-20,BA,139.56331,141.47354
2023-12-21,BA,139.90274,139.28291
2023-12-22,BA,140.8919,139.64833
2023-12-26,BA,141.532,140.6157
2023-12-27,BA,141.64838,141.27489
2023-12-28,BA,141.32832,141.3948
2023-12-29,BA,142.11386,141.0874
2024-01-02,BA,144.24742,141.88283
2024-01-03,BA,143.37459,144.20964
2024-01-04,BA,144.16013,143.1284
2024-01-05,BA,142.96727,143.92975
2024-01-08,BA,144.19894,142.73488
2024-01-09,BA,144.79051,143.98341
2024-01-10,BA,145.4112,144.59126
2024-01-11,BA,145.96394,145.22406
2024-01-12,BA,146.05124,145.78065
2024-01-16,BA,145.26569,145.88733
2024-01-17,BA,145.4112,145.12047
2024-01-18,BA,144.57288,145.26659
2024-01-19,BA,144.01659,144.37672
2024-01-22,BA,144.29959,143.83437
2024-01-23,BA,150.27223,144.08488
2024-01-24,BA,148.457,150.19893
2024-01-25,BA,151.87274,148.3727
2024-01-26,BA,152.38022,151.79579
2024-01-29,BA,152.39973,152.28807
2024-01-30,BA,153.69771,152.25919
2024-01-31,BA,153.35612,153.5532
2024-02-01,BA,155.34702,153.18954
2024-02-02,BA,154.28326,155.16176
2024-02-05,BA,154.40038,154.07307
2024-02-06,BA,155.13232,154.17546
2024-02-07,BA,155.28847,155.04799
2024-02-08,BA,154.82004,155.05812
2024-02-09,BA,153.6294,154.5826
2024-02-12,BA,153.32686,153.3952
2024-02-13,BA,152.5071,153.0912
2024-02-14,BA,151.8825,152.30032
2024-02-15,BA,153.22928,151.65115
2024-02-16,BA,153.71721,152.98639
2024-02-20,BA,154.69315,153.49864
2024-02-21,BA,156.53764,154.66502
2024-02-22,BA,156.69379,156.43515
2024-02-23,BA,157.15245,156.54057
2024-02-26,BA,156.36198,157.02455
2024-02-27,BA,155.46413,156.20384
2024-02-28,BA,156.19606,155.28311
2024-02-29,BA,155.11281,156.03423
2024-03-01,BA,155.02496,154.93286
2024-03-04,BA,155.71788,154.8232
2024-03-05,BA,155.48366,155.53853
2024-03-06,BA,155.72763,155.3257
2024-03-07,BA,156.75233,155.57567
2024-03-08,BA,156.48886,156.6729
2024-03-11,BA,157.65996,156.38536
2024-03-12,BA,158.0308,157.82414
2024-03-13,BA,158.3919,158.09789
2024-03-14,BA,157.61115,158.44508
2024-03-15,BA,157.49405,157.62718
2024-03-18,BA,157.32814,157.47208
2024-03-19,BA,157.93321,157.3276
2024-03-20,BA,158.08936,157.94164
2024-03-21,BA,157.9625,158.11012
2024-03-22,BA,157.7673,157.912
2024-03-25,BA,156.33269,157.72917
2024-03-26,BA,156.68404,156.17747
2024-03-27,BA,158.69443,156.54799
2024-03-28,BA,158.3431,158.64507
2022-05-13,CAT,162.6002,162.55072
2022-05-16,CAT,164.21889,162.19131
2022-05-17,CAT,166.93857,163.72835
2022-05-18,CAT,164.04948,166.34932
2022-05-19,CAT,159.32526,163.63115
2022-05-20,CAT,158.32771,159.23979
2022-05-23,CAT,161.9603,158.21959
2022-05-24,CAT,163.66365,161.51054
2022-05-25,CAT,163.36249,163.18034
2022-05-26,CAT,164.56708,162.79955
2022-05-27,CAT,167.35269,164.10866
2022-05-31,CAT,168.49138,166.85954
2022-06-01,CAT,165.90343,167.95218
2022-06-02,CAT,167.56914,165.54709
2022-06-03,CAT,163.92715,167.1365
2022-06-06,CAT,166.55275,163.65227
2022-06-07,CAT,168.11493,166.14072
2022-06-08,CAT,165.60226,167.70131
2022-06-09,CAT,162.28151,165.24854
2022-06-10,CAT,160.17175,162.10172
2022-06-13,CAT,158.6675,160.04283
2022-06-14,CAT,157.34297,158.54237
2022-06-15,CAT,156.6145,157.15672
2022-06-16,CAT,152.67879,156.39177
2022-06-17,CAT,153.15182,152.49303
2022-06-21,CAT,153.86137,152.92564
2022-06-22,CAT,154.35335,153.68028
2022-06-23,CAT,151.15561,154.15508
2022-06-24,CAT,157.73087,151.01315
2022-06-27,CAT,158.45935,157.11472
2022-06-28,CAT,158.44043,158.0889
2022-06-29,CAT,156.86049,158.24486
2022-06-30,CAT,160.01093,156.70973
2022-07-01,CAT,161.95038,159.4586
2022-07-05,CAT,158.18497,161.42763
2022-07-06,CAT,160.7394,158.01897
2022-07-07,CAT,160.48396,160.24013
2022-07-08,CAT,159.88794,160.22888
2022-07-11,CAT,159.43382,159.7081
2022-07-12,CAT,156.3685,159.28712
2022-07-13,CAT,154.51419,156.23767
2022-07-14,CAT,147.2861,154.35892
2022-07-15,CAT,147.75917,147.30385
2022-07-18,CAT,146.6333,147.57533
2022-07-19,CAT,149.81215,146.5223
2022-07-20,CAT,149.67024,149.60439
2022-07-21,CAT,148.3741,149.33385
2022-07-22,CAT,147.98624,148.1432
2022-07-25,CAT,151.35425,147.76689
2022-07-26,CAT,152.18683,151.19801
2022-07-27,CAT,150.38927,151.98024
2022-07-28,CAT,147.34288,150.16615
2022-07-29,CAT,150.14326,147.02876
2022-08-01,CAT,147.8443,149.92067
2022-08-02,CAT,148.26059,147.59148
2022-08-03,CAT,149.59454,148.08711
2022-08-04,CAT,149.1972,149.37733
2022-08-05,CAT,150.38927,149.01845
2022-08-08,CAT,151.35425,150.19275
2022-08-09,CAT,154.13576,151.2003
2022-08-10,CAT,156.11307,153.96048
2022-08-11,CAT,159.70816,155.8885
2022-08-12,CAT,162.3099,159.16719
2022-08-15,CAT,162.87758,161.6953
2022-08-16,CAT,164.16422,162.29433
2022-08-17,CAT,164.58052,163.41437
2022-08-18,CAT,164.7224,163.83894
2022-08-19,CAT,163.33168,164.12402
2022-08-22,CAT,160.02039,162.72733
2022-08-23,CAT,159.21623,159.91377
2022-08-24,CAT,159.40541,159.13182
2022-08-25,CAT,159.86899,159.12764
2022-08-26,CAT,157.84439,159.63493
2022-08-29,CAT,156.44418,157.74431
2022-08-30,CAT,154.64665,156.27557
2022-08-31,CAT,152.92477,154.50323
2022-09-01,CAT,154.49525,152.67993
2022-09-02,CAT,153.92761,154.3285
2022-09-06,CAT,153.15182,153.78201
2022-09-07,CAT,155.17644,153.00017
2022-09-08,CAT,156.52751,155.00758
2022-09-09,CAT,156.18498,156.36458
2022-09-12,CAT,157.30774,156.00507
2022-09-13,CAT,154.34865,157.02623
2022-09-14,CAT,155.31915,154.03625
2022-09-15,CAT,156.19453,154.97467
2022-09-16,CAT,154.45332,155.89375
2022-09-19,CAT,156.31819,154.11906
2022-09-20,CAT,153.14027,156.04485
2022-09-21,CAT,149.43904,152.94664
2022-09-22,CAT,149.38193,149.32191
2022-09-23,CAT,147.93571,149.16396
2022-09-26,CAT,143.2925,147.66275
2022-09-27,CAT,143.90141,143.23549
2022-09-28,CAT,145.49991,143.7147
2022-09-29,CAT,147.17451,145.19742
2022-09-30,CAT,145.76633,146.99638
2022-10-03,CAT,149.44855,145.49117
2022-10-04,CAT,153.63504,149.21494
2022-10-05,CAT,152.75018,153.1808
2022-10-06,CAT,151.46568,152.42616
2022-10-07,CAT,149.26779,151.13815
2022-10-10,CAT,149.83865,149.10962
2022-10-11,CAT,151.7226,149.6945
2022-10-12,CAT,151.43713,151.60313
2022-10-13,CAT,157.479,151.32991
2022-10-14,CAT,155.37625,156.88144
2022-10-17,CAT,156.80348,155.19322
2022-10-18,CAT,158.67789,156.56636
2022-10-19,CAT,165.7188,158.29474
2022-10-20,CAT,162.57892,164.90318
2022-10-21,CAT,167.67883,161.97597
2022-10-24,CAT,171.06609,166.89963
2022-10-25,CAT,167.54562,170.10304
2022-10-26,CAT,167.84059,166.84914
2022-10-27,CAT,168.98238,166.99324
2022-10-28,CAT,173.13086,168.12215
2022-10-31,CAT,175.50952,171.91841
2022-11-01,CAT,173.91103,174.19142
2022-11-02,CAT,173.46382,172.7255
2022-11-03,CAT,172.9976,172.3373
2022-11-04,CAT,174.17744,171.93506
2022-11-07,CAT,175.19554,173.0367
2022-11-08,CAT,175.92818,174.0174
2022-11-09,CAT,173.31158,174.73973
2022-11-10,CAT,174.40578,172.33897
2022-11-11,CAT,172.91196,173.34587
2022-11-14,CAT,173.83492,172.00362
2022-11-15,CAT,170.79019,172.85873
2022-11-16,CAT,172.3506,170.07301
2022-11-17,CAT,174.05376,171.47928
2022-11-18,CAT,175.60464,173.0862
2022-11-21,CAT,176.54663,174.56534
2022-11-22,CAT,178.04996,175.47557
2022-11-23,CAT,178.88722,176.9353
2022-11-25,CAT,179.74359,177.7765
2022-11-28,CAT,177.27924,178.63634
2022-11-29,CAT,178.12608,176.28584
2022-11-30,CAT,180.5999,177.10255
2022-12-01,CAT,179.9624,179.51976
2022-12-02,CAT,180.34302,179.07802
2022-12-05,CAT,178.12608,179.28494
2022-12-06,CAT,179.35349,177.2693
2022-12-07,CAT,178.92532,178.4813
2022-12-08,CAT,179.49904,177.94987
2022-12-09,CAT,177.51965,178.45421
2022-12-12,CAT,178.91574,176.66624
2022-12-13,CAT,178.8584,178.01294
2022-12-14,CAT,178.46632,178.00641
2022-12-15,CAT,175.5308,177.60309
2022-12-16,CAT,174.7945,174.57149
2022-12-19,CAT,175.47342,173.83795
2022-12-20,CAT,177.65356,174.67253
2022-12-21,CAT,181.1246,176.77951
2022-12-22,CAT,179.00182,180.22638
2022-12-23,CAT,181.18196,177.93954
2022-12-27,CAT,182.13818,180.11266
2022-12-28,CAT,179.89108,181.30272
2022-12-29,CAT,181.1437,179.04521
2022-12-30,CAT,179.27913,180.28189
2023-01-03,CAT,178.92532,178.28694
2023-01-04,CAT,179.03046,177.86647
2023-01-05,CAT,179.3365,178.22295
2023-01-06,CAT,185.37968,178.45995
2023-01-09,CAT,180.8377,184.70374
2023-01-10,CAT,182.84576,179.80177
2023-01-11,CAT,183.23781,181.76445
2023-01-12,CAT,183.58203,182.312
2023-01-13,CAT,185.42752,182.7361
2023-01-17,CAT,176.89816,184.42699
2023-01-18,CAT,175.58818,175.82524
2023-01-19,CAT,175.98021,174.63672
2023-01-20,CAT,177.21371,174.98486
2023-01-23,CAT,178.19862,176.2997
2023-01-24,CAT,184.78685,177.1656
2023-01-25,CAT,182.38678,183.6634
2023-01-26,CAT,183.6968,181.42851
2023-01-27,CAT,180.4935,182.69188
2023-01-30,CAT,179.68071,179.429
2023-01-31,CAT,182.75014,178.63132
2023-02-01,CAT,177.11807,181.66182
2023-02-02,CAT,173.7905,176.20558
2023-02-03,CAT,174.75623,172.9364
2023-02-06,CAT,177.84482,173.77342
2023-02-07,CAT,180.73253,176.74597
2023-02-08,CAT,179.18349,179.59799
2023-02-09,CAT,177.24239,178.2397
2023-02-10,CAT,178.57152,176.19691
2023-02-13,CAT,179.38431,177.48338
2023-02-14,CAT,176.06627,178.3144
2023-02-15,CAT,177.10852,175.06154
2023-02-16,CAT,175.04309,176.02289
2023-02-17,CAT,177.61531,174.10118
2023-02-21,CAT,177.1372,176.53023
2023-02-22,CAT,177.96907,176.25638
2023-02-23,CAT,177.34756,176.91359
2023-02-24,CAT,177.21371,176.31319
2023-02-27,CAT,177.21371,176.1656
2023-02-28,CAT,177.0129,176.21591
2023-03-01,CAT,175.98976,176.14345
2023-03-02,CAT,175.16742,175.10985
2023-03-03,CAT,175.54988,174.29605
2023-03-06,CAT,175.32042,174.64107
2023-03-07,CAT,172.47092,174.4869
2023-03-08,CAT,169.9848,171.5851
2023-03-09,CAT,167.178,169.2686
2023-03-10,CAT,168.86977,166.3724
2023-03-13,CAT,165.54388,167.99374
2023-03-14,CAT,165.1017,164.96938
2023-03-15,CAT,160.03601,164.3571
2023-03-16,CAT,165.53427,159.71092
2023-03-17,CAT,158.63261,164.72874
2023-03-20,CAT,162.16997,158.40785
2023-03-21,CAT,165.0921,161.5868
2023-03-22,CAT,160.17058,164.50856
2023-03-23,CAT,157.50797,160.0153
2023-03-24,CAT,158.51726,157.30846
2023-03-27,CAT,159.90146,158.31566
2023-03-28,CAT,159.44966,159.58308
2023-03-29,CAT,163.27536,159.20708
2023-03-30,CAT,164.19815,162.60838
2023-03-31,CAT,164.7653,163.65611
2023-04-03,CAT,165.61118,164.0988
2023-04-04,CAT,162.09306,164.91399
2023-04-05,CAT,163.70793,161.74355
2023-04-06,CAT,164.6307,163.12196
2023-04-10,CAT,165.95721,164.01256
2023-04-11,CAT,166.82231,165.27336
2023-04-12,CAT,167.10109,166.12126
2023-04-13,CAT,166.48589,166.5443
2023-04-14,CAT,161.84312,165.80446
2023-04-17,CAT,164.64032,161.58534
2023-04-18,CAT,165.33241,164.00146
2023-04-19,CAT,175.49268,164.85072
2023-04-20,CAT,172.31097,174.3832
2023-04-21,CAT,172.54167,171.48311
2023-04-24,CAT,172.18602,171.79787
2023-04-25,CAT,170.44618,171.40501
2023-04-26,CAT,169.76372,169.83302
2023-04-27,CAT,173.26259,169.1368
2023-04-28,CAT,174.1181,172.3394
2023-05-01,CAT,174.71405,173.18147
2023-05-02,CAT,173.53175,173.87491
2023-05-03,CAT,172.20523,172.62732
2023-05-04,CAT,172.19563,171.4225
2023-05-05,CAT,175.23312,171.39392
2023-05-08,CAT,175.49268,174.23163
2023-05-09,CAT,176.62692,174.50542
2023-05-10,CAT,176.0598,175.7218
2023-05-11,CAT,175.72337,175.05287
2023-05-12,CAT,175.03127,174.87094
2023-05-15,CAT,175.72337,174.1123
2023-05-16,CAT,174.47377,174.75278
2023-05-17,CAT,174.63716,173.73235
2023-05-18,CAT,176.23279,173.74876
2023-05-19,CAT,176.5981,175.24246
2023-05-22,CAT,174.07967,175.63213
2023-05-23,CAT,172.35904,173.21503
2023-05-24,CAT,169.16774,171.58891
2023-05-25,CAT,166.93768,168.45924
2023-05-26,CAT,165.61118,166.22
2023-05-30,CAT,166.5724,164.86018
2023-05-31,CAT,162.67941,165.71043
2023-06-01,CAT,164.65955,162.15408
2023-06-02,CAT,168.3411,163.95876
2023-06-05,CAT,167.61052,167.4275
2023-06-06,CAT,168.16805,166.76303
2023-06-07,CAT,168.96587,167.4305
2023-06-08,CAT,169.09154,168.08928
2023-06-09,CAT,169.7586,168.21742
2023-06-12,CAT,168.95622,168.89095
2023-06-13,CAT,170.26129,168.11679
2023-06-14,CAT,167.77678,169.44368
2023-06-15,CAT,170.11629,167.00739
2023-06-16,CAT,170.87035,169.44737
2023-06-20,CAT,169.71992,170.09218
2023-06-21,CAT,169.45892,169.06554
2023-06-22,CAT,169.18822,168.66939
2023-06-23,CAT,167.94115,168.5486
2023-06-26,CAT,166.65536,167.18867
2023-06-27,CAT,166.84871,165.92992
2023-06-28,CAT,162.7691,166.10056
2023-06-29,CAT,165.30197,162.3721
2023-06-30,CAT,167.88313,164.50642
2023-07-03,CAT,167.33209,167.09413
2023-07-05,CAT,166.84871,166.57796
2023-07-06,CAT,165.22462,166.19589
2023-07-07,CAT,165.94,164.49419
2023-07-10,CAT,163.44583,165.35716
2023-07-11,CAT,166.62637,162.8534
2023-07-12,CAT,165.42761,165.82834
2023-07-13,CAT,162.62411,164.90526
2023-07-14,CAT,160.4296,162.18398
2023-07-17,CAT,162.98178,160.03423
2023-07-18,CAT,165.33093,162.3576
2023-07-19,CAT,164.88626,164.58986
2023-07-20,CAT,167.85413,164.2246
2023-07-21,CAT,167.07109,167.16867
2023-07-24,CAT,169.02388,166.38783
2023-07-25,CAT,166.39438,168.34314
2023-07-26,CAT,168.3665,165.76772
2023-07-27,CAT,169.05289,167.69049
2023-07-28,CAT,167.49644,168.41573
2023-07-31,CAT,166.86807,166.88808
2023-08-01,CAT,166.57805,166.36322
2023-08-02,CAT,165.4083,166.06633
2023-08-03,CAT,163.76483,164.8127
2023-08-04,CAT,163.03978,163.20992
2023-08-07,CAT,164.46089,162.49173
2023-08-08,CAT,162.29541,163.83624
2023-08-09,CAT,161.72502,161.85909
2023-08-10,CAT,161.38666,161.32103
2023-08-11,CAT,161.30934,160.90665
2023-08-14,CAT,160.73895,160.87096
2023-08-15,CAT,158.04178,160.27751
2023-08-16,CAT,159.86888,157.78822
2023-08-17,CAT,157.97409,159.4096
2023-08-18,CAT,157.06538,157.74054
2023-08-21,CAT,156.22433,156.67206
2023-08-22,CAT,154.61955,155.81316
2023-08-23,CAT,155.5766,154.23181
2023-08-24,CAT,156.4563,155.20728
2023-08-25,CAT,156.26299,156.29631
2023-08-28,CAT,155.47993,156.04088
2023-08-29,CAT,155.91496,155.12057
2023-08-30,CAT,155.95366,155.57997
2023-08-31,CAT,155.86661,155.74907
2023-09-01,CAT,156.90102,155.679
2023-09-05,CAT,155.05455,156.64659
2023-09-06,CAT,155.26724,154.86568
2023-09-07,CAT,156.29842,155.10954
2023-09-08,CAT,155.53963,155.97366
2023-09-11,CAT,156.74586,155.36888
2023-09-12,CAT,158.34126,156.5851
2023-09-13,CAT,158.69148,158.00017
2023-09-14,CAT,161.44447,158.36421
2023-09-15,CAT,160.31602,160.98402
2023-09-18,CAT,162.31026,160.06956
2023-09-19,CAT,162.641,161.87349
2023-09-20,CAT,164.34338,162.14706
2023-09-21,CAT,164.02237,163.92847
2023-09-22,CAT,163.2733,163.54485
2023-09-25,CAT,163.2733,162.92397
2023-09-26,CAT,163.39006,162.79308
2023-09-27,CAT,163.35114,162.90355
2023-09-28,CAT,163.05931,162.85896
2023-09-29,CAT,158.86658,162.59473
2023-10-02,CAT,157.85489,158.79271
2023-10-03,CAT,156.5416,157.57149
2023-10-04,CAT,158.07861,156.38179
2023-10-05,CAT,159.42108,157.81744
2023-10-06,CAT,158.51637,159.10152
2023-10-09,CAT,158.81792,158.40382
2023-10-10,CAT,157.81596,158.65294
2023-10-11,CAT,157.99107,157.72614
2023-10-12,CAT,156.35677,157.85136
2023-10-13,CAT,159.74208,156.15376
2023-10-16,CAT,163.08846,159.28185
2023-10-17,CAT,164.75197,162.62202
2023-10-18,CAT,163.53596,164.27771
2023-10-19,CAT,159.47945,163.18692
2023-10-20,CAT,157.19336,159.46248
2023-10-23,CAT,154.85867,156.90048
2023-10-24,CAT,153.62323,154.63765
2023-10-25,CAT,160.24796,153.27177
2023-10-26,CAT,159.98529,159.55283
2023-10-27,CAT,156.30812,159.63112
2023-10-30,CAT,161.0067,156.1173
2023-10-31,CAT,162.88422,160.37173
2023-11-01,CAT,164.67415,162.41571
2023-11-02,CAT,164.35312,164.00778
2023-11-03,CAT,163.82782,163.73573
2023-11-06,CAT,164.93678,163.25049
2023-11-07,CAT,165.36482,164.31593
2023-11-08,CAT,163.97372,164.74294
2023-11-09,CAT,164.0029,163.54456
2023-11-10,CAT,165.33565,163.5972
2023-11-13,CAT,166.34734,164.83568
2023-11-14,CAT,164.1099,165.69261
2023-11-15,CAT,164.92705,163.56505
2023-11-16,CAT,167.01857,164.43925
2023-11-17,CAT,167.14503,166.47426
2023-11-20,CAT,167.41742,166.48175
2023-11-21,CAT,170.29686,166.75119
2023-11-22,CAT,171.28912,169.5359
2023-11-24,CAT,172.70938,170.51465
2023-11-27,CAT,173.75029,171.87895
2023-11-28,CAT,172.02846,173.01018
2023-11-29,CAT,172.61212,171.28374
2023-11-30,CAT,175.7056,171.95078
2023-12-01,CAT,177.02855,174.73857
2023-12-04,CAT,178.20567,176.01036
2023-12-05,CAT,178.66289,177.29967
2023-12-06,CAT,178.1473,177.76595
2023-12-07,CAT,177.93211,177.12527
2023-12-08,CAT,177.29631,176.91632
2023-12-11,CAT,178.3625,176.31413
2023-12-12,CAT,179.64386,177.34346
2023-12-13,CAT,181.16972,178.74875
2023-12-14,CAT,178.7733,180.24303
2023-12-15,CAT,178.81244,177.73862
2023-12-18,CAT,179.39932,177.95438
2023-12-19,CAT,182.10873,178.40097
2023-12-20,CAT,179.81992,181.03218
2023-12-21,CAT,181.5121,178.92036
2023-12-22,CAT,181.73705,180.42542
2023-12-26,CAT,182.99884,180.69887
2023-12-27,CAT,184.49538,181.92415
2023-12-28,CAT,185.18987,183.41801
2023-12-29,CAT,186.3245,184.13277
2024-01-02,CAT,187.23416,185.26604
2024-01-03,CAT,187.11678,186.36557
2024-01-04,CAT,188.32967,186.26222
2024-01-05,CAT,188.84807,187.48308
2024-01-08,CAT,188.10469,187.99605
2024-01-09,CAT,187.99709,187.04634
2024-01-10,CAT,188.86763,187.12509
2024-01-11,CAT,190.60869,188.03679
2024-01-12,CAT,191.28362,189.60088
2024-01-16,CAT,192.40848,190.43355
2024-01-17,CAT,193.1812,191.37929
2024-01-18,CAT,194.01262,192.1875
2024-01-19,CAT,207.04134,193.1766
2024-01-22,CAT,209.18347,206.30434
2024-01-23,CAT,206.36642,208.51167
2024-01-24,CAT,206.36642,204.6724
2024-01-25,CAT,206.89462,205.24094
2024-01-26,CAT,206.80656,206.1151
2024-01-29,CAT,206.50336,205.7303
2024-01-30,CAT,208.87044,205.43639
2024-01-31,CAT,206.73811,208.023
2024-02-01,CAT,207.38371,205.64977
2024-02-02,CAT,210.12248,206.25189
2024-02-05,CAT,208.42052,209.15134
2024-02-06,CAT,208.35204,207.30342
2024-02-07,CAT,209.53558,207.21147
2024-02-08,CAT,209.13455,208.72327
2024-02-09,CAT,209.80945,208.21626
2024-02-12,CAT,209.99532,208.84036
2024-02-13,CAT,211.22774,209.20695
2024-02-14,CAT,211.88309,210.47557
2024-02-15,CAT,214.23062,211.1803
2024-02-16,CAT,212.77321,213.64995
2024-02-20,CAT,215.287,212.003
2024-02-21,CAT,214.68056,214.62206
2024-02-22,CAT,217.4389,213.96552
2024-02-23,CAT,216.12822,216.68776
2024-02-26,CAT,215.26746,215.3704
